"","user","date.new","date.is_weekend","nonsocial_usage","social_usage","steps_total"
"11970","84152","2020-04-10","0",1535,2221,NA
"11971","84152","2020-04-11",NA,NA,NA,NA
"11972","84152","2020-04-13","0",556,623,0
"11973","84152","2020-04-14","0",NA,NA,NA
"11974","84152","2020-04-15","0",6253,19822,330
"11975","84152","2020-04-16","0",2091,6478,1252
"11976","84152","2020-04-17","0",1997,720,2128
"11977","84152","2020-04-18","1",8419,17194,4171
"11978","84152","2020-04-19","1",NA,NA,NA
"11979","84152","2020-04-20","0",323,1824,2870
"11980","84152","2020-04-21","0",4,462,NA
"11981","84152","2020-04-22","0",3483,6926,6807
"11982","84152","2020-04-23","0",756,21,NA
"11983","84152","2020-04-24","0",235,2708,640
"11984","84152","2020-04-25","1",351,1083,3212
"11985","84152","2020-04-26","1",3643,3238,122
"11986","84154","2020-02-01",NA,NA,NA,NA
"11987","84154","2020-02-02",NA,NA,NA,NA
"11988","84154","2020-02-03",NA,NA,NA,NA
"11989","84154","2020-02-04",NA,NA,NA,NA
"11990","84154","2020-02-05",NA,NA,NA,NA
"11991","84154","2020-02-06","0",709,448,41
"11992","84154","2020-02-07","0",NA,NA,1053
"11993","84154","2020-02-08","1",24221,1063,913
"11994","84154","2020-02-09","1",NA,NA,NA
"11995","84154","2020-02-10","0",1925,2587,6855
"11996","84154","2020-02-11","0",1236,1278,0
"11997","84154","2020-02-12","0",1789,358,3344
"11998","84154","2020-02-13","0",4123,6042,756
"11999","84154","2020-02-14","0",3843,8817,563
"12000","84154","2020-02-15","1",1171,2211,3372
"12001","84154","2020-02-16","1",NA,NA,477
"12002","84154","2020-02-17","0",1070,6238,267
"12003","84154","2020-02-18","0",6997,2033,5829
"12004","84154","2020-02-19","0",NA,NA,617
"12005","84154","2020-02-20","0",1083,1127,393
"12006","84154","2020-02-21","0",14985,6080,NA
"12007","84154","2020-02-22","1",3348,3386,NA
"12008","84154","2020-02-23","1",NA,NA,331
"12009","84154","2020-02-24","0",16265,8817,563
"12010","84154","2020-02-25","0",4330,3544,NA
"12011","84154","2020-02-26","0",7689,545,6276
"12012","84154","2020-02-27","0",4205,1274,NA
"12013","84154","2020-02-28","0",NA,NA,3344
"12014","84154","2020-02-29","1",1366,8623,299
"12015","84154","2020-03-01","1",NA,NA,NA
"12016","84154","2020-03-02","0",2842,3029,4648
"12017","84154","2020-03-03","0",608,863,1995
"12018","84154","2020-03-04","0",3690,1293,8545
"12019","84154","2020-03-05","0",NA,NA,NA
"12020","84154","2020-03-06","0",312,106,NA
"12021","84154","2020-03-07","1",3749,3668,72
"12022","84154","2020-03-08","1",NA,NA,1192
"12023","84154","2020-03-09","0",13761,8245,5050
"12024","84154","2020-03-10","0",2052,4189,2237
"12025","84154","2020-03-11","0",6918,7836,3687
"12026","84154","2020-03-12","0",1680,1432,10530
"12027","84154","2020-03-13","0",4712,1131,2816
"12028","84154","2020-03-14","1",NA,NA,321
"12029","84154","2020-03-15","1",74,940,0
"12030","84154","2020-03-16","0",1465,5125,NA
"12031","84154","2020-03-17","0",NA,NA,554
"12032","84154","2020-03-18","0",NA,NA,1915
"12033","84154","2020-03-19","0",899,2564,294
"12034","84154","2020-03-20","0",37979,1970,895
"12035","84154","2020-03-21","1",522,2628,NA
"12036","84154","2020-03-22","1",NA,NA,98
"12037","84154","2020-03-23","0",734,1595,2060
"12038","84154","2020-03-24","0",NA,NA,NA
"12039","84154","2020-03-25","0",NA,NA,770
"12040","84154","2020-03-26","0",7934,6802,6505
"12041","84154","2020-03-27","0",4487,282,348
"12042","84154","2020-03-28","1",15,711,NA
"12043","84154","2020-03-29","1",4197,5796,29
"12044","84154","2020-03-30","0",3981,9095,2799
"12045","84154","2020-03-31","0",4366,19409,1975
"12046","84154","2020-04-01","0",1138,1545,137
"12047","84154","2020-04-02","0",3321,5190,900
"12048","84154","2020-04-03","0",14522,5902,NA
"12049","84154","2020-04-04","1",3719,9387,3116
"12050","84154","2020-04-05","1",836,168,NA
"12051","84154","2020-04-06","0",530,994,0
"12052","84154","2020-04-07","0",3077,5170,9802
"12053","84154","2020-04-08","0",NA,NA,3518
"12054","84154","2020-04-09","0",711,7430,266
"12055","84154","2020-04-10","0",NA,NA,NA
"12056","84154","2020-04-11","1",1019,1797,2242
"12057","84154","2020-04-13","0",6781,7305,6101
"12058","84154","2020-04-14","0",185,1747,234
"12059","84154","2020-04-15","0",NA,NA,105
"12060","84154","2020-04-16","0",2701,4552,2112
"12061","84154","2020-04-17","0",2094,10906,NA
"12062","84154","2020-04-18","1",1287,274,3079
"12063","84154","2020-04-19","1",443,2522,7876
"12064","84154","2020-04-20","0",NA,NA,26
"12065","84154","2020-04-21","0",3062,638,640
"12066","84154","2020-04-22","0",1402,5074,550
"12067","84154","2020-04-23","0",NA,NA,106
"12068","84154","2020-04-24","0",4472,6150,3903
"12069","84154","2020-04-25","1",490,3802,110
"12070","84154","2020-04-26","1",1,602,66
"12071","84541","2020-02-01",NA,NA,NA,NA
"12072","84541","2020-02-02",NA,NA,NA,NA
"12073","84541","2020-02-03",NA,NA,NA,NA
"12074","84541","2020-02-04",NA,NA,NA,NA
"12075","84541","2020-02-05",NA,NA,NA,NA
"12076","84541","2020-02-06",NA,NA,NA,NA
"12077","84541","2020-02-07",NA,NA,NA,NA
"12078","84541","2020-02-08",NA,NA,NA,NA
"12079","84541","2020-02-09",NA,NA,NA,NA
"12080","84541","2020-02-10",NA,NA,NA,NA
"12081","84541","2020-02-11",NA,NA,NA,NA
"12082","84541","2020-02-12","0",1354,344,NA
"12083","84541","2020-02-13","0",2205,1729,5317
"12084","84541","2020-02-14","0",3790,8075,2357
"12085","84541","2020-02-15","1",11,123,0
"12086","84541","2020-02-16","1",4319,2806,947
"12087","84541","2020-02-17","0",1684,2269,27066
"12088","84541","2020-02-18","0",726,1285,16670
"12089","84541","2020-02-19","0",1317,2683,NA
"12090","84541","2020-02-20","0",NA,NA,NA
"12091","84541","2020-02-21","0",4669,4798,5511
"12092","84541","2020-02-22","1",264,2296,6053
"12093","84541","2020-02-23","1",1017,881,5184
"12094","84541","2020-02-24","0",NA,NA,8234
"12095","84541","2020-02-25","0",2336,3526,1974
"12096","84541","2020-02-26","0",1877,9015,12141
"12097","84541","2020-02-27","0",1169,1486,13
"12098","84541","2020-02-28",NA,NA,NA,NA
"12099","84541","2020-02-29",NA,NA,NA,NA
"12100","84541","2020-03-01",NA,NA,NA,NA
"12101","84541","2020-03-02",NA,NA,NA,NA
"12102","84541","2020-03-03",NA,NA,NA,NA
"12103","84541","2020-03-04",NA,NA,NA,NA
"12104","84541","2020-03-05",NA,NA,NA,NA
"12105","84541","2020-03-06",NA,NA,NA,NA
"12106","84541","2020-03-07",NA,NA,NA,NA
"12107","84541","2020-03-08",NA,NA,NA,NA
"12108","84541","2020-03-09",NA,NA,NA,NA
"12109","84541","2020-03-10",NA,NA,NA,NA
"12110","84541","2020-03-11",NA,NA,NA,NA
"12111","84541","2020-03-12",NA,NA,NA,NA
"12112","84541","2020-03-13",NA,NA,NA,NA
"12113","84541","2020-03-14",NA,NA,NA,NA
"12114","84541","2020-03-15",NA,NA,NA,NA
"12115","84541","2020-03-16",NA,NA,NA,NA
"12116","84541","2020-03-17",NA,NA,NA,NA
"12117","84541","2020-03-18",NA,NA,NA,NA
"12118","84541","2020-03-19",NA,NA,NA,NA
"12119","84541","2020-03-20",NA,NA,NA,NA
"12120","84541","2020-03-21",NA,NA,NA,NA
"12121","84541","2020-03-22",NA,NA,NA,NA
"12122","84541","2020-03-23",NA,NA,NA,NA
"12123","84541","2020-03-24",NA,NA,NA,NA
"12124","84541","2020-03-25",NA,NA,NA,NA
"12125","84541","2020-03-26",NA,NA,NA,NA
"12126","84541","2020-03-27",NA,NA,NA,NA
"12127","84541","2020-03-28",NA,NA,NA,NA
"12128","84541","2020-03-29",NA,NA,NA,NA
"12129","84541","2020-03-30",NA,NA,NA,NA
"12130","84541","2020-03-31",NA,NA,NA,NA
"12131","84541","2020-04-01",NA,NA,NA,NA
"12132","84541","2020-04-02",NA,NA,NA,NA
"12133","84541","2020-04-03",NA,NA,NA,NA
"12134","84541","2020-04-04",NA,NA,NA,NA
"12135","84541","2020-04-05",NA,NA,NA,NA
"12136","84541","2020-04-06",NA,NA,NA,NA
"12137","84541","2020-04-07",NA,NA,NA,NA
"12138","84541","2020-04-08",NA,NA,NA,NA
"12139","84541","2020-04-09",NA,NA,NA,NA
"12140","84541","2020-04-10",NA,NA,NA,NA
"12141","84541","2020-04-11",NA,NA,NA,NA
"12142","84541","2020-04-13","0",NA,NA,898
"12143","84541","2020-04-14","0",979,2772,NA
"12144","84541","2020-04-15","0",1854,17211,469
"12145","84541","2020-04-16","0",192,2562,873
"12146","84541","2020-04-17","0",1123,1578,1471
"12147","84541","2020-04-18",NA,NA,NA,NA
"12148","84541","2020-04-19","1",NA,NA,NA
"12149","84541","2020-04-20","0",963,486,1022
"12150","84541","2020-04-21","0",NA,NA,NA
"12151","84541","2020-04-22","0",NA,NA,305
"12152","84541","2020-04-23","0",1685,1296,1176
"12153","84541","2020-04-24","0",NA,NA,2648
"12154","84541","2020-04-25",NA,NA,NA,NA
"12155","84541","2020-04-26",NA,NA,NA,NA
"12156","84567","2020-02-01",NA,NA,NA,NA
"12157","84567","2020-02-02",NA,NA,NA,NA
"12158","84567","2020-02-03",NA,NA,NA,NA
"12159","84567","2020-02-04",NA,NA,NA,NA
"12160","84567","2020-02-05",NA,NA,NA,NA
"12161","84567","2020-02-06",NA,NA,NA,NA
"12162","84567","2020-02-07",NA,NA,NA,NA
"12163","84567","2020-02-08",NA,NA,NA,NA
"12164","84567","2020-02-09",NA,NA,NA,NA
"12165","84567","2020-02-10",NA,NA,NA,NA
"12166","84567","2020-02-11",NA,NA,NA,NA
"12167","84567","2020-02-12",NA,NA,NA,NA
"12168","84567","2020-02-13","0",NA,NA,NA
"12169","84567","2020-02-14","0",NA,NA,NA
"12170","84567","2020-02-15","1",7345,979,6538
"12171","84567","2020-02-16","1",2,270,2751
"12172","84567","2020-02-17","0",3745,6110,601
"12173","84567","2020-02-18","0",2035,7553,442
"12174","84567","2020-02-19","0",523,1372,NA
"12175","84567","2020-02-20","0",2656,11098,8
"12176","84567","2020-02-21","0",3294,516,1912
"12177","84567","2020-02-22","1",364,1400,8
"12178","84567","2020-02-23","1",NA,NA,NA
"12179","84567","2020-02-24","0",193,1756,3428
"12180","84567","2020-02-25","0",2254,979,2181
"12181","84567","2020-02-26","0",827,1032,2255
"12182","84567","2020-02-27","0",6890,1285,1686
"12183","84567","2020-02-28","0",1655,2103,6774
"12184","84567","2020-02-29","1",95,2162,502
"12185","84567","2020-03-01","1",3828,8645,5817
"12186","84567","2020-03-02","0",816,1030,1239
"12187","84567","2020-03-03","0",11013,12072,3564
"12188","84567","2020-03-04","0",709,291,0
"12189","84567","2020-03-05","0",4502,1758,3531
"12190","84567","2020-03-06","0",1598,3680,7038
"12191","84567","2020-03-07",NA,NA,NA,NA
"12192","84567","2020-03-08",NA,NA,NA,NA
"12193","84567","2020-03-09",NA,NA,NA,NA
"12194","84567","2020-03-10",NA,NA,NA,NA
"12195","84567","2020-03-11",NA,NA,NA,NA
"12196","84567","2020-03-12",NA,NA,NA,NA
"12197","84567","2020-03-13",NA,NA,NA,NA
"12198","84567","2020-03-14",NA,NA,NA,NA
"12199","84567","2020-03-15",NA,NA,NA,NA
"12200","84567","2020-03-16",NA,NA,NA,NA
"12201","84567","2020-03-17",NA,NA,NA,NA
"12202","84567","2020-03-18",NA,NA,NA,NA
"12203","84567","2020-03-19",NA,NA,NA,NA
"12204","84567","2020-03-20",NA,NA,NA,NA
"12205","84567","2020-03-21",NA,NA,NA,NA
"12206","84567","2020-03-22",NA,NA,NA,NA
"12207","84567","2020-03-23",NA,NA,NA,NA
"12208","84567","2020-03-24",NA,NA,NA,NA
"12209","84567","2020-03-25",NA,NA,NA,NA
"12210","84567","2020-03-26",NA,NA,NA,NA
"12211","84567","2020-03-27",NA,NA,NA,NA
"12212","84567","2020-03-28",NA,NA,NA,NA
"12213","84567","2020-03-29",NA,NA,NA,NA
"12214","84567","2020-03-30",NA,NA,NA,NA
"12215","84567","2020-03-31",NA,NA,NA,NA
"12216","84567","2020-04-01",NA,NA,NA,NA
"12217","84567","2020-04-02",NA,NA,NA,NA
"12218","84567","2020-04-03",NA,NA,NA,NA
"12219","84567","2020-04-04",NA,NA,NA,NA
"12220","84567","2020-04-05",NA,NA,NA,NA
"12221","84567","2020-04-06",NA,NA,NA,NA
"12222","84567","2020-04-07",NA,NA,NA,NA
"12223","84567","2020-04-08",NA,NA,NA,NA
"12224","84567","2020-04-09",NA,NA,NA,NA
"12225","84567","2020-04-10",NA,NA,NA,NA
"12226","84567","2020-04-11",NA,NA,NA,NA
"12227","84567","2020-04-13",NA,NA,NA,NA
"12228","84567","2020-04-14",NA,NA,NA,NA
"12229","84567","2020-04-15",NA,NA,NA,NA
"12230","84567","2020-04-16",NA,NA,NA,NA
"12231","84567","2020-04-17",NA,NA,NA,NA
"12232","84567","2020-04-18",NA,NA,NA,NA
"12233","84567","2020-04-19",NA,NA,NA,NA
"12234","84567","2020-04-20",NA,NA,NA,NA
"12235","84567","2020-04-21",NA,NA,NA,NA
"12236","84567","2020-04-22",NA,NA,NA,NA
"12237","84567","2020-04-23",NA,NA,NA,NA
"12238","84567","2020-04-24",NA,NA,NA,NA
"12239","84567","2020-04-25",NA,NA,NA,NA
"12240","84567","2020-04-26",NA,NA,NA,NA
"12241","84789","2020-02-01",NA,NA,NA,NA
"12242","84789","2020-02-02",NA,NA,NA,NA
"12243","84789","2020-02-03",NA,NA,NA,NA
"12244","84789","2020-02-04",NA,NA,NA,NA
"12245","84789","2020-02-05",NA,NA,NA,NA
"12246","84789","2020-02-06",NA,NA,NA,NA
"12247","84789","2020-02-07",NA,NA,NA,NA
"12248","84789","2020-02-08",NA,NA,NA,NA
"12249","84789","2020-02-09",NA,NA,NA,NA
"12250","84789","2020-02-10",NA,NA,NA,NA
"12251","84789","2020-02-11",NA,NA,NA,NA
"12252","84789","2020-02-12",NA,NA,NA,NA
"12253","84789","2020-02-13",NA,NA,NA,NA
"12254","84789","2020-02-14",NA,NA,NA,NA
"12255","84789","2020-02-15",NA,NA,NA,NA
"12256","84789","2020-02-16",NA,NA,NA,NA
"12257","84789","2020-02-17",NA,NA,NA,NA
"12258","84789","2020-02-18","0",NA,NA,555
"12259","84789","2020-02-19","0",512,311,6875
"12260","84789","2020-02-20","0",NA,NA,3298
"12261","84789","2020-02-21","0",921,2488,0
"12262","84789","2020-02-22","1",2591,2302,2999
"12263","84789","2020-02-23","1",1911,4015,626
"12264","84789","2020-02-24","0",2089,5880,6509
"12265","84789","2020-02-25","0",13761,8745,4920
"12266","84789","2020-02-26","0",5,1562,1098
"12267","84789","2020-02-27","0",NA,NA,3200
"12268","84789","2020-02-28","0",564,813,5348
"12269","84789","2020-02-29","1",161,1194,13010
"12270","84789","2020-03-01","1",21893,847,NA
"12271","84789","2020-03-02","0",835,2805,14146
"12272","84789","2020-03-03","0",2772,1309,3735
"12273","84789","2020-03-04","0",7498,4211,1004
"12274","84789","2020-03-05","0",177,1738,339
"12275","84789","2020-03-06","0",310,4904,2477
"12276","84789","2020-03-07","1",6342,11356,7286
"12277","84789","2020-03-08","1",2770,1543,517
"12278","84789","2020-03-09","0",157,767,2969
"12279","84789","2020-03-10","0",238,1452,634
"12280","84789","2020-03-11","0",1645,3125,5308
"12281","84789","2020-03-12","0",0,226,NA
"12282","84789","2020-03-13","0",NA,NA,2845
"12283","84789","2020-03-14","1",NA,NA,NA
"12284","84789","2020-03-15","1",NA,NA,1524
"12285","84789","2020-03-16","0",230,2577,2042
"12286","84789","2020-03-17","0",NA,NA,201
"12287","84789","2020-03-18","0",337,490,0
"12288","84789","2020-03-19","0",4448,3580,10
"12289","84789","2020-03-20","0",1758,4321,0
"12290","84789","2020-03-21","1",336,254,NA
"12291","84789","2020-03-22","1",NA,NA,0
"12292","84789","2020-03-23","0",NA,NA,NA
"12293","84789","2020-03-24","0",288,3095,718
"12294","84789","2020-03-25","0",1968,5514,3628
"12295","84789","2020-03-26","0",186,710,NA
"12296","84789","2020-03-27","0",NA,NA,838
"12297","84789","2020-03-28","1",NA,NA,1040
"12298","84789","2020-03-29","1",0,83,NA
"12299","84789","2020-03-30","0",1846,3071,219
"12300","84789","2020-03-31","0",1039,766,9
"12301","84789","2020-04-01","0",NA,NA,161
"12302","84789","2020-04-02","0",11588,40000,3300
"12303","84789","2020-04-03","0",NA,NA,0
"12304","84789","2020-04-04","1",NA,NA,636
"12305","84789","2020-04-05","1",2721,3594,0
"12306","84789","2020-04-06","0",1263,4818,0
"12307","84789","2020-04-07","0",1399,3214,11
"12308","84789","2020-04-08","0",1389,3336,159
"12309","84789","2020-04-09","0",1398,2672,788
"12310","84789","2020-04-10","0",120,578,176
"12311","84789","2020-04-11","1",776,254,2358
"12312","84789","2020-04-13","0",4060,1982,109
"12313","84789","2020-04-14","0",2858,3241,2973
"12314","84789","2020-04-15","0",4200,12800,324
"12315","84789","2020-04-16","0",484,1589,NA
"12316","84789","2020-04-17","0",1151,3075,191
"12317","84789","2020-04-18","1",2117,5134,306
"12318","84789","2020-04-19","1",2067,1523,2860
"12319","84789","2020-04-20","0",12473,928,1
"12320","84789","2020-04-21","0",1338,3211,5162
"12321","84789","2020-04-22","0",2921,11987,585
"12322","84789","2020-04-23","0",228,5980,601
"12323","84789","2020-04-24","0",NA,NA,634
"12324","84789","2020-04-25","1",NA,NA,NA
"12325","84789","2020-04-26","1",2095,9057,131
"12326","84922","2020-02-01",NA,NA,NA,NA
"12327","84922","2020-02-02",NA,NA,NA,NA
"12328","84922","2020-02-03",NA,NA,NA,NA
"12329","84922","2020-02-04",NA,NA,NA,NA
"12330","84922","2020-02-05",NA,NA,NA,NA
"12331","84922","2020-02-06",NA,NA,NA,NA
"12332","84922","2020-02-07",NA,NA,NA,NA
"12333","84922","2020-02-08",NA,NA,NA,NA
"12334","84922","2020-02-09",NA,NA,NA,NA
"12335","84922","2020-02-10",NA,NA,NA,NA
"12336","84922","2020-02-11",NA,NA,NA,NA
"12337","84922","2020-02-12",NA,NA,NA,NA
"12338","84922","2020-02-13",NA,NA,NA,NA
"12339","84922","2020-02-14",NA,NA,NA,NA
"12340","84922","2020-02-15",NA,NA,NA,NA
"12341","84922","2020-02-16",NA,NA,NA,NA
"12342","84922","2020-02-17",NA,NA,NA,NA
"12343","84922","2020-02-18",NA,NA,NA,NA
"12344","84922","2020-02-19","0",4741,2161,0
"12345","84922","2020-02-20","0",1963,53,3129
"12346","84922","2020-02-21","0",672,447,NA
"12347","84922","2020-02-22","1",4572,1387,3063
"12348","84922","2020-02-23","1",1103,293,32
"12349","84922","2020-02-24","0",1301,2246,6850
"12350","84922","2020-02-25","0",3864,5923,9368
"12351","84922","2020-02-26","0",871,2841,0
"12352","84922","2020-02-27","0",NA,NA,9481
"12353","84922","2020-02-28","0",1626,865,1243
"12354","84922","2020-02-29","1",1062,2765,3284
"12355","84922","2020-03-01","1",4234,5793,773
"12356","84922","2020-03-02","0",1906,2634,11225
"12357","84922","2020-03-03","0",487,5536,0
"12358","84922","2020-03-04","0",2550,2857,3346
"12359","84922","2020-03-05","0",NA,NA,NA
"12360","84922","2020-03-06","0",82,877,NA
"12361","84922","2020-03-07","1",13616,2155,4548
"12362","84922","2020-03-08","1",726,76,628
"12363","84922","2020-03-09","0",1823,2298,561
"12364","84922","2020-03-10","0",1923,1088,2404
"12365","84922","2020-03-11","0",2159,2843,NA
"12366","84922","2020-03-12","0",271,870,197
"12367","84922","2020-03-13","0",10711,4626,3703
"12368","84922","2020-03-14","1",707,3861,0
"12369","84922","2020-03-15","1",0,2013,NA
"12370","84922","2020-03-16","0",675,2738,1027
"12371","84922","2020-03-17","0",2635,497,2
"12372","84922","2020-03-18","0",21,464,0
"12373","84922","2020-03-19","0",596,2678,1309
"12374","84922","2020-03-20","0",NA,NA,7095
"12375","84922","2020-03-21","1",NA,NA,149
"12376","84922","2020-03-22","1",4129,5460,131
"12377","84922","2020-03-23","0",2472,2134,398
"12378","84922","2020-03-24","0",750,706,NA
"12379","84922","2020-03-25","0",NA,NA,142
"12380","84922","2020-03-26","0",0,714,859
"12381","84922","2020-03-27","0",1587,7806,1807
"12382","84922","2020-03-28","1",2173,3414,2646
"12383","84922","2020-03-29","1",2,3154,NA
"12384","84922","2020-03-30","0",1970,5488,2445
"12385","84922","2020-03-31","0",NA,NA,6017
"12386","84922","2020-04-01","0",22927,1332,1803
"12387","84922","2020-04-02","0",289,2859,NA
"12388","84922","2020-04-03","0",316,1205,0
"12389","84922","2020-04-04","1",5417,1597,413
"12390","84922","2020-04-05","1",NA,NA,15
"12391","84922","2020-04-06","0",2668,729,65
"12392","84922","2020-04-07","0",NA,NA,NA
"12393","84922","2020-04-08","0",146,2845,2532
"12394","84922","2020-04-09","0",10968,5028,144
"12395","84922","2020-04-10","0",361,3383,1142
"12396","84922","2020-04-11","1",NA,NA,NA
"12397","84922","2020-04-13","0",4050,3287,2240
"12398","84922","2020-04-14","0",6,1318,NA
"12399","84922","2020-04-15","0",NA,NA,53
"12400","84922","2020-04-16","0",528,2601,2724
"12401","84922","2020-04-17","0",NA,NA,115
"12402","84922","2020-04-18","1",16435,23565,707
"12403","84922","2020-04-19","1",629,3176,7060
"12404","84922","2020-04-20","0",226,5469,254
"12405","84922","2020-04-21","0",1617,390,2196
"12406","84922","2020-04-22","0",754,2136,NA
"12407","84922","2020-04-23","0",59,41,18
"12408","84922","2020-04-24","0",266,3306,6586
"12409","84922","2020-04-25","1",10677,13,5
"12410","84922","2020-04-26","1",19195,13149,NA
"12411","84924","2020-02-01",NA,NA,NA,NA
"12412","84924","2020-02-02",NA,NA,NA,NA
"12413","84924","2020-02-03",NA,NA,NA,NA
"12414","84924","2020-02-04",NA,NA,NA,NA
"12415","84924","2020-02-05",NA,NA,NA,NA
"12416","84924","2020-02-06",NA,NA,NA,NA
"12417","84924","2020-02-07",NA,NA,NA,NA
"12418","84924","2020-02-08",NA,NA,NA,NA
"12419","84924","2020-02-09",NA,NA,NA,NA
"12420","84924","2020-02-10",NA,NA,NA,NA
"12421","84924","2020-02-11",NA,NA,NA,NA
"12422","84924","2020-02-12",NA,NA,NA,NA
"12423","84924","2020-02-13",NA,NA,NA,NA
"12424","84924","2020-02-14",NA,NA,NA,NA
"12425","84924","2020-02-15",NA,NA,NA,NA
"12426","84924","2020-02-16",NA,NA,NA,NA
"12427","84924","2020-02-17",NA,NA,NA,NA
"12428","84924","2020-02-18",NA,NA,NA,NA
"12429","84924","2020-02-19","0",351,2564,17300
"12430","84924","2020-02-20","0",NA,NA,NA
"12431","84924","2020-02-21","0",9166,7206,4417
"12432","84924","2020-02-22","1",1,636,44
"12433","84924","2020-02-23","1",483,1365,276
"12434","84924","2020-02-24","0",3225,9589,11225
"12435","84924","2020-02-25","0",1681,4169,5485
"12436","84924","2020-02-26","0",2281,1955,9597
"12437","84924","2020-02-27","0",NA,NA,751
"12438","84924","2020-02-28","0",2096,12948,96
"12439","84924","2020-02-29","1",1189,1662,992
"12440","84924","2020-03-01","1",26104,3182,4003
"12441","84924","2020-03-02","0",8984,15868,1877
"12442","84924","2020-03-03","0",5332,4216,1872
"12443","84924","2020-03-04","0",1808,7358,1488
"12444","84924","2020-03-05","0",NA,NA,0
"12445","84924","2020-03-06","0",1159,1802,11859
"12446","84924","2020-03-07","1",NA,NA,NA
"12447","84924","2020-03-08","1",3585,986,0
"12448","84924","2020-03-09","0",476,1016,9587
"12449","84924","2020-03-10","0",1242,5866,2383
"12450","84924","2020-03-11","0",497,3042,NA
"12451","84924","2020-03-12","0",13775,6965,8103
"12452","84924","2020-03-13","0",867,4867,5924
"12453","84924","2020-03-14","1",25761,6929,NA
"12454","84924","2020-03-15","1",1301,482,NA
"12455","84924","2020-03-16","0",NA,NA,357
"12456","84924","2020-03-17","0",698,682,4320
"12457","84924","2020-03-18","0",1316,3663,550
"12458","84924","2020-03-19","0",11093,2562,880
"12459","84924","2020-03-20","0",1809,3204,667
"12460","84924","2020-03-21","1",14066,2229,742
"12461","84924","2020-03-22","1",NA,NA,139
"12462","84924","2020-03-23","0",2237,10002,981
"12463","84924","2020-03-24","0",NA,NA,353
"12464","84924","2020-03-25","0",2128,1792,174
"12465","84924","2020-03-26","0",NA,NA,20
"12466","84924","2020-03-27","0",1699,3554,604
"12467","84924","2020-03-28","1",133,4726,1913
"12468","84924","2020-03-29","1",793,5806,6017
"12469","84924","2020-03-30","0",5907,4294,3079
"12470","84924","2020-03-31","0",253,1457,1335
"12471","84924","2020-04-01","0",6413,729,64
"12472","84924","2020-04-02","0",NA,NA,NA
"12473","84924","2020-04-03","0",3875,5062,1168
"12474","84924","2020-04-04","1",997,4456,4149
"12475","84924","2020-04-05","1",1366,1718,4488
"12476","84924","2020-04-06","0",NA,NA,172
"12477","84924","2020-04-07","0",63,263,NA
"12478","84924","2020-04-08","0",NA,NA,NA
"12479","84924","2020-04-09","0",NA,NA,1798
"12480","84924","2020-04-10","0",1793,9160,NA
"12481","84924","2020-04-11",NA,NA,NA,NA
"12482","84924","2020-04-13","0",4491,13094,31
"12483","84924","2020-04-14","0",494,871,698
"12484","84924","2020-04-15","0",524,3385,NA
"12485","84924","2020-04-16","0",8633,3756,NA
"12486","84924","2020-04-17","0",NA,NA,112
"12487","84924","2020-04-18","1",NA,NA,3079
"12488","84924","2020-04-19","1",NA,NA,NA
"12489","84924","2020-04-20","0",136,3915,NA
"12490","84924","2020-04-21","0",1289,2667,36
"12491","84924","2020-04-22","0",4153,10731,343
"12492","84924","2020-04-23","0",246,4289,8248
"12493","84924","2020-04-24","0",1056,3087,1499
"12494","84924","2020-04-25","1",NA,NA,183
"12495","84924","2020-04-26","1",640,1904,88
"12496","85026","2020-02-01",NA,NA,NA,NA
"12497","85026","2020-02-02",NA,NA,NA,NA
"12498","85026","2020-02-03",NA,NA,NA,NA
"12499","85026","2020-02-04",NA,NA,NA,NA
"12500","85026","2020-02-05",NA,NA,NA,NA
"12501","85026","2020-02-06",NA,NA,NA,NA
"12502","85026","2020-02-07",NA,NA,NA,NA
"12503","85026","2020-02-08",NA,NA,NA,NA
"12504","85026","2020-02-09",NA,NA,NA,NA
"12505","85026","2020-02-10",NA,NA,NA,NA
"12506","85026","2020-02-11",NA,NA,NA,NA
"12507","85026","2020-02-12",NA,NA,NA,NA
"12508","85026","2020-02-13",NA,NA,NA,NA
"12509","85026","2020-02-14",NA,NA,NA,NA
"12510","85026","2020-02-15",NA,NA,NA,NA
"12511","85026","2020-02-16",NA,NA,NA,NA
"12512","85026","2020-02-17",NA,NA,NA,NA
"12513","85026","2020-02-18",NA,NA,NA,NA
"12514","85026","2020-02-19",NA,NA,NA,NA
"12515","85026","2020-02-20","0",202,1234,471
"12516","85026","2020-02-21","0",1259,1360,299
"12517","85026","2020-02-22","1",8229,3500,8601
"12518","85026","2020-02-23","1",1831,2460,1954
"12519","85026","2020-02-24","0",1116,1887,10903
"12520","85026","2020-02-25","0",2648,5862,5396
"12521","85026","2020-02-26","0",5387,1251,846
"12522","85026","2020-02-27","0",2612,8477,NA
"12523","85026","2020-02-28","0",2145,5372,NA
"12524","85026","2020-02-29","1",4218,916,NA
"12525","85026","2020-03-01","1",546,417,2217
"12526","85026","2020-03-02","0",NA,NA,NA
"12527","85026","2020-03-03","0",750,1945,0
"12528","85026","2020-03-04","0",921,3539,6827
"12529","85026","2020-03-05","0",898,3206,6528
"12530","85026","2020-03-06","0",4197,2919,6319
"12531","85026","2020-03-07","1",3197,2103,4465
"12532","85026","2020-03-08","1",149,23,0
